time,in,out,customer,line
2023-01-22 23:00:00,757.36,3467.59,A,65
2023-01-22 23:30:00,759.15,3443.87,A,65
2023-01-23 00:00:00,760.5,3516.1,A,65
2023-01-23 00:30:00,758.86,3505.49,A,65
2023-01-23 01:00:00,760.87,3520.44,A,65
2023-01-23 01:30:00,755.97,3502.49,A,65
2023-01-23 02:00:00,762.87,3522.27,A,65
2023-01-23 02:30:00,758.53,3505.14,A,65
2023-01-23 03:00:00,759.82,3519.3,A,65
2023-01-23 03:30:00,758.37,3504.98,A,65
2023-01-23 04:00:00,757.42,3517.04,A,65
2023-01-23 04:30:00,758.33,3504.91,A,65
2023-01-23 05:00:00,760.92,3520.53,A,65
2023-01-23 05:30:00,758.83,3505.4,A,65
2023-01-23 06:00:00,762.78,3522.52,A,65
2023-01-23 06:30:00,759.71,3506.32,A,65
2023-01-23 07:00:00,760.05,3519.7,A,65
2023-01-23 07:30:00,760.37,3506.8,A,65
2023-01-23 08:00:00,758.59,3518.24,A,65
2023-01-23 08:30:00,754.37,3501.0,A,65
2023-01-23 09:00:00,759.3,3518.86,A,65
2023-01-23 09:30:00,756.16,3502.7,A,65
2023-01-23 10:00:00,759.98,3519.64,A,65
2023-01-23 10:30:00,758.01,3504.63,A,65
2023-01-23 11:00:00,757.31,3516.93,A,65
2023-01-23 11:30:00,759.08,3505.59,A,65
2023-01-23 12:00:00,760.19,3519.78,A,65
2023-01-23 12:30:00,759.57,3506.2,A,65
2023-01-23 13:00:00,761.34,3520.95,A,65
2023-01-23 13:30:00,756.05,3502.52,A,65
2023-01-23 14:00:00,759.39,3519.06,A,65
2023-01-23 14:30:00,758.57,3505.2,A,65
2023-01-23 15:00:00,754.77,3507.5,A,65
2023-01-23 15:30:00,756.93,3476.13,A,65
2023-01-23 16:00:00,759.98,3519.61,A,65
2023-01-23 16:30:00,759.52,3506.18,A,65
2023-01-23 17:00:00,759.97,3519.58,A,65
2023-01-23 17:30:00,758.34,3504.83,A,65
2023-01-23 18:00:00,760.0,3519.66,A,65
2023-01-23 18:30:00,758.49,3505.11,A,65
2023-01-23 19:00:00,760.1,3519.67,A,65
2023-01-23 19:30:00,759.41,3505.92,A,65
