time,in,out,customer,line
2023-09-15 06:30:00,278.68,284.43,A,65
2023-09-15 07:00:00,279.91,285.78,A,65
2023-09-15 07:30:00,279.4,285.23,A,65
2023-09-15 08:00:00,279.07,284.74,A,65
2023-09-15 08:30:00,279.25,285.06,A,65
2023-09-15 09:00:00,275.35,281.07,A,65
2023-09-15 09:30:00,274.44,280.07,A,65
2023-09-15 10:00:00,279.14,284.72,A,65
2023-09-15 10:30:00,277.41,282.58,A,65
2023-09-15 11:00:00,273.66,279.46,A,65
2023-09-15 11:30:00,279.08,284.83,A,65
2023-09-15 12:00:00,280.61,286.39,A,65
2023-09-15 12:30:00,279.86,285.73,A,65
2023-09-15 13:00:00,279.03,284.75,A,65
2023-09-15 13:30:00,279.16,284.98,A,65
2023-09-15 14:00:00,269.26,276.86,A,65
2023-09-15 14:30:00,274.07,235.29,A,65
2023-09-15 15:00:00,279.52,279.98,A,65
2023-09-15 15:30:00,278.99,284.69,A,65
2023-09-15 16:00:00,280.57,286.59,A,65
2023-09-15 16:30:00,280.41,286.45,A,65
2023-09-15 17:00:00,279.05,284.72,A,65
2023-09-15 17:30:00,279.18,285.03,A,65
2023-09-15 18:00:00,279.04,284.73,A,65
2023-09-15 18:30:00,279.13,284.93,A,65
2023-09-15 19:00:00,283.76,289.6,A,65
2023-09-15 19:30:00,279.09,284.87,A,65
2023-09-15 20:00:00,274.43,280.05,A,65
2023-09-15 20:30:00,279.22,285.13,A,65
2023-09-15 21:00:00,279.05,284.75,A,65
2023-09-15 21:30:00,279.08,284.86,A,65
2023-09-15 22:00:00,283.65,289.46,A,65
2023-09-15 22:30:00,283.8,289.68,A,65
2023-09-15 23:00:00,279.05,284.81,A,65
2023-09-15 23:30:00,279.1,284.78,A,65
2023-09-16 00:00:00,274.5,280.25,A,65
2023-09-16 00:30:00,274.43,280.0,A,65
2023-09-16 01:00:00,283.76,289.67,A,65
2023-09-16 01:30:00,283.7,289.52,A,65
2023-09-16 02:00:00,279.07,284.83,A,65
2023-09-16 02:30:00,279.16,284.95,A,65
2023-09-16 03:00:00,278.91,284.57,A,65
2023-09-16 03:30:00,271.28,277.0,A,65
2023-09-16 04:00:00,273.96,279.56,A,65
2023-09-16 04:30:00,278.97,284.77,A,65
2023-09-16 05:00:00,283.06,288.05,A,65
2023-09-16 05:30:00,281.74,287.36,A,65
2023-09-16 06:00:00,279.12,284.91,A,65
2023-09-16 06:30:00,277.7,283.39,A,65
2023-09-16 07:00:00,276.98,282.7,A,65
2023-09-16 07:30:00,280.42,284.05,A,65
2023-09-16 08:00:00,277.17,282.95,A,65
2023-09-16 08:30:00,275.17,280.91,A,65
2023-09-16 09:00:00,273.34,279.09,A,65
2023-09-16 09:30:00,274.35,279.96,A,65
2023-09-16 10:00:00,280.82,286.67,A,65
2023-09-16 10:30:00,280.44,286.37,A,65
2023-09-16 11:00:00,279.06,284.76,A,65
2023-09-16 11:30:00,279.15,284.98,A,65
2023-09-16 12:00:00,279.06,284.78,A,65
2023-09-16 12:30:00,276.11,281.89,A,65
2023-09-16 13:00:00,276.5,282.25,A,65
2023-09-16 13:30:00,277.65,283.41,A,65
2023-09-16 14:00:00,260.29,277.83,A,65
2023-09-16 14:30:00,265.82,239.93,A,65
2023-09-16 15:00:00,275.85,276.35,A,65
2023-09-16 15:30:00,277.43,283.18,A,65
2023-09-16 16:00:00,276.84,282.54,A,65
2023-09-16 16:30:00,279.09,284.89,A,65
2023-09-16 17:00:00,279.06,284.76,A,65
2023-09-16 17:30:00,279.11,284.9,A,65
2023-09-16 18:00:00,277.73,283.5,A,65
2023-09-16 18:30:00,276.91,282.61,A,65
2023-09-16 19:00:00,279.11,284.92,A,65
2023-09-16 19:30:00,279.0,284.68,A,65
2023-09-16 20:00:00,279.1,284.9,A,65
2023-09-16 20:30:00,279.12,284.88,A,65
2023-09-16 21:00:00,279.07,284.82,A,65
2023-09-16 21:30:00,282.18,288.02,A,65
2023-09-16 22:00:00,277.11,282.81,A,65
2023-09-16 22:30:00,279.12,284.91,A,65
2023-09-16 23:00:00,283.72,289.58,A,65
2023-09-16 23:30:00,279.03,284.76,A,65
2023-09-17 00:00:00,279.12,284.91,A,65
2023-09-17 00:30:00,279.05,284.73,A,65
2023-09-17 01:00:00,279.15,285.02,A,65
2023-09-17 01:30:00,278.69,284.34,A,65
2023-09-17 02:00:00,278.99,284.74,A,65
2023-09-17 02:30:00,274.18,279.83,A,65
2023-09-17 03:00:00,275.77,281.51,A,65
2023-09-17 03:30:00,283.84,289.71,A,65
2023-09-17 04:00:00,279.28,285.01,A,65
2023-09-17 04:30:00,280.85,286.7,A,65
2023-09-17 05:00:00,276.41,282.13,A,65
2023-09-17 05:30:00,279.12,284.87,A,65
2023-09-17 06:00:00,279.07,284.85,A,65
2023-09-17 06:30:00,278.97,284.65,A,65
2023-09-17 07:00:00,276.7,282.5,A,65
2023-09-17 07:30:00,275.49,281.23,A,65
2023-09-17 08:00:00,278.04,283.79,A,65
2023-09-17 08:30:00,280.73,286.7,A,65
2023-09-17 09:00:00,277.8,283.72,A,65
2023-09-17 09:30:00,274.57,280.02,A,65
2023-09-17 10:00:00,279.05,284.74,A,65
2023-09-17 10:30:00,278.39,284.15,A,65
2023-09-17 11:00:00,275.58,281.38,A,65
2023-09-17 11:30:00,276.24,281.97,A,65
2023-09-17 12:00:00,279.17,285.07,A,65
2023-09-17 12:30:00,279.2,285.03,A,65
2023-09-17 13:00:00,279.05,284.75,A,65
2023-09-17 13:30:00,279.06,284.85,A,65
2023-09-17 14:00:00,278.17,283.92,A,65
2023-09-17 14:30:00,276.42,282.09,A,65
2023-09-17 15:00:00,279.22,285.05,A,65
2023-09-17 15:30:00,278.93,284.64,A,65
2023-09-17 16:00:00,279.21,285.02,A,65
2023-09-17 16:30:00,278.99,284.72,A,65
2023-09-17 17:00:00,270.0,280.25,A,65
2023-09-17 17:30:00,239.26,271.95,A,65
2023-09-17 18:00:00,271.3,248.51,A,65
2023-09-17 18:30:00,278.64,244.45,A,65
2023-09-17 19:00:00,277.59,283.44,A,65
2023-09-17 19:30:00,276.33,283.66,A,65
2023-09-17 20:00:00,279.0,284.7,A,65
2023-09-17 20:30:00,283.78,289.65,A,65
2023-09-17 21:00:00,279.15,284.88,A,65
2023-09-17 21:30:00,279.09,284.89,A,65
2023-09-17 22:00:00,279.1,284.86,A,65
2023-09-17 22:30:00,274.32,279.92,A,65
2023-09-17 23:00:00,284.13,290.04,A,65
2023-09-17 23:30:00,283.75,289.59,A,65
2023-09-18 00:00:00,272.67,278.35,A,65
2023-09-18 00:30:00,277.39,283.18,A,65
2023-09-18 01:00:00,283.71,289.5,A,65
2023-09-18 01:30:00,279.04,284.82,A,65
2023-09-18 02:00:00,279.12,284.84,A,65
2023-09-18 02:30:00,279.04,284.77,A,65
2023-09-18 03:00:00,276.62,282.44,A,65
2023-09-18 03:30:00,278.02,283.69,A,65
2023-09-18 04:00:00,279.08,284.88,A,65
2023-09-18 04:30:00,274.53,280.17,A,65
2023-09-18 05:00:00,279.02,284.86,A,65
2023-09-18 05:30:00,283.51,289.27,A,65
2023-09-18 06:00:00,278.88,284.61,A,65
2023-09-18 06:30:00,279.09,284.82,A,65
2023-09-18 07:00:00,279.19,285.02,A,65
2023-09-18 07:30:00,279.07,284.83,A,65
2023-09-18 08:00:00,279.07,284.81,A,65
2023-09-18 08:30:00,279.12,284.88,A,65
2023-09-18 09:00:00,275.09,280.76,A,65
2023-09-18 09:30:00,278.63,284.41,A,65
2023-09-18 10:00:00,279.04,284.71,A,65
2023-09-18 10:30:00,277.17,282.89,A,65
2023-09-18 11:00:00,276.99,282.81,A,65
2023-09-18 11:30:00,275.89,281.6,A,65
2023-09-18 12:00:00,277.6,283.39,A,65
2023-09-18 12:30:00,277.14,282.84,A,65
2023-09-18 13:00:00,278.98,284.75,A,65
2023-09-18 13:30:00,279.14,284.9,A,65
2023-09-18 14:00:00,279.06,284.71,A,65
2023-09-18 14:30:00,279.13,284.98,A,65
2023-09-18 15:00:00,279.05,284.75,A,65
2023-09-18 15:30:00,277.44,283.21,A,65
2023-09-18 16:00:00,277.12,282.87,A,65
2023-09-18 16:30:00,279.1,284.76,A,65
2023-09-18 17:00:00,276.87,282.7,A,65
2023-09-18 17:30:00,277.74,283.5,A,65
2023-09-18 18:00:00,279.14,284.94,A,65
2023-09-18 18:30:00,279.08,284.82,A,65
2023-09-18 19:00:00,279.19,285.05,A,65
2023-09-18 19:30:00,279.08,284.87,A,65
2023-09-18 20:00:00,279.11,284.88,A,65
2023-09-18 20:30:00,278.99,284.65,A,65
2023-09-18 21:00:00,279.19,285.0,A,65
2023-09-18 21:30:00,274.43,278.93,A,65
2023-09-18 22:00:00,277.9,238.67,A,65
2023-09-18 22:30:00,279.07,256.64,A,65
2023-09-18 23:00:00,283.77,289.67,A,65
2023-09-18 23:30:00,279.07,284.8,A,65
2023-09-19 00:00:00,274.38,280.04,A,65
2023-09-19 00:30:00,279.19,284.97,A,65
2023-09-19 01:00:00,278.17,283.9,A,65
2023-09-19 01:30:00,279.37,285.27,A,65
2023-09-19 02:00:00,276.77,282.41,A,65
2023-09-19 02:30:00,279.14,284.96,A,65
2023-09-19 03:00:00,283.72,289.5,A,65
2023-09-19 03:30:00,277.95,283.79,A,65
2023-09-19 04:00:00,278.22,284.03,A,65
2023-09-19 04:30:00,280.65,286.63,A,65
2023-09-19 05:00:00,275.74,281.64,A,65
2023-09-19 05:30:00,275.52,281.29,A,65
2023-09-19 06:00:00,278.81,284.55,A,65
2023-09-19 06:30:00,279.02,284.81,A,65
2023-09-19 07:00:00,277.8,283.49,A,65
2023-09-19 07:30:00,276.9,282.74,A,65
2023-09-19 08:00:00,279.0,284.69,A,65
2023-09-19 08:30:00,277.01,282.83,A,65
2023-09-19 09:00:00,274.0,279.65,A,65
2023-09-19 09:30:00,271.95,277.68,A,65
2023-09-19 10:00:00,278.3,284.05,A,65
2023-09-19 10:30:00,276.2,281.95,A,65
2023-09-19 11:00:00,279.1,284.9,A,65
2023-09-19 11:30:00,279.08,284.82,A,65
2023-09-19 12:00:00,273.01,278.79,A,65
2023-09-19 12:30:00,278.24,284.12,A,65
2023-09-19 13:00:00,274.67,271.53,A,65
2023-09-19 13:30:00,279.41,279.16,A,65
2023-09-19 14:00:00,278.26,283.97,A,65
2023-09-19 14:30:00,277.71,283.51,A,65
2023-09-19 15:00:00,279.07,284.81,A,65
2023-09-19 15:30:00,278.97,284.68,A,65
2023-09-19 16:00:00,279.72,285.62,A,65
2023-09-19 16:30:00,279.44,285.16,A,65
2023-09-19 17:00:00,275.68,281.5,A,65
2023-09-19 17:30:00,279.09,284.84,A,65
2023-09-19 18:00:00,279.09,284.81,A,65
2023-09-19 18:30:00,283.24,289.34,A,65
2023-09-19 19:00:00,279.46,285.19,A,65
2023-09-19 19:30:00,279.18,284.96,A,65
2023-09-19 20:00:00,278.61,284.37,A,65
2023-09-19 20:30:00,275.95,281.68,A,65
2023-09-19 21:00:00,279.16,284.99,A,65
2023-09-19 21:30:00,279.01,284.7,A,65
2023-09-19 22:00:00,279.14,284.94,A,65
2023-09-19 22:30:00,278.62,284.27,A,65
2023-09-19 23:00:00,279.25,285.1,A,65
2023-09-19 23:30:00,283.71,289.57,A,65
2023-09-20 00:00:00,279.08,284.88,A,65
2023-09-20 00:30:00,274.53,280.19,A,65
2023-09-20 01:00:00,283.7,289.55,A,65
2023-09-20 01:30:00,284.52,290.31,A,65
2023-09-20 02:00:00,280.73,286.67,A,65
2023-09-20 02:30:00,279.62,285.36,A,65
2023-09-20 03:00:00,279.16,284.95,A,65
2023-09-20 03:30:00,278.98,284.73,A,65
2023-09-20 04:00:00,279.16,284.91,A,65
2023-09-20 04:30:00,279.1,284.87,A,65
2023-09-20 05:00:00,279.05,284.78,A,65
2023-09-20 05:30:00,279.94,285.81,A,65
2023-09-20 06:00:00,272.98,278.68,A,65
2023-09-20 06:30:00,278.22,283.95,A,65
2023-09-20 07:00:00,279.15,284.92,A,65
2023-09-20 07:30:00,279.03,284.74,A,65
2023-09-20 08:00:00,279.58,284.95,A,65
2023-09-20 08:30:00,279.09,284.75,A,65
2023-09-20 09:00:00,274.47,280.13,A,65
2023-09-20 09:30:00,271.67,277.35,A,65
2023-09-20 10:00:00,278.27,284.03,A,65
2023-09-20 10:30:00,277.79,283.55,A,65
2023-09-20 11:00:00,276.82,282.55,A,65
2023-09-20 11:30:00,277.35,283.14,A,65
2023-09-20 12:00:00,274.47,273.7,A,65
2023-09-20 12:30:00,277.18,244.2,A,65
2023-09-20 13:00:00,279.1,282.77,A,65
2023-09-20 13:30:00,277.85,283.66,A,65
2023-09-20 14:00:00,274.52,280.17,A,65
2023-09-20 14:30:00,277.71,283.48,A,65
2023-09-20 15:00:00,276.15,281.95,A,65
2023-09-20 15:30:00,278.58,284.35,A,65
2023-09-20 16:00:00,279.01,284.75,A,65
2023-09-20 16:30:00,279.04,284.76,A,65
2023-09-20 17:00:00,279.2,284.99,A,65
2023-09-20 17:30:00,278.7,284.39,A,65
2023-09-20 18:00:00,273.45,279.21,A,65
2023-09-20 18:30:00,277.94,283.73,A,65
2023-09-20 19:00:00,279.01,284.69,A,65
2023-09-20 19:30:00,279.15,284.97,A,65
2023-09-20 20:00:00,278.7,284.41,A,65
2023-09-20 20:30:00,275.89,281.64,A,65
2023-09-20 21:00:00,276.53,282.3,A,65
2023-09-20 21:30:00,274.38,280.03,A,65
2023-09-20 22:00:00,278.83,284.61,A,65
2023-09-20 22:30:00,279.03,284.77,A,65
2023-09-20 23:00:00,279.2,284.99,A,65
2023-09-20 23:30:00,279.03,284.73,A,65
2023-09-21 00:00:00,283.73,289.62,A,65
2023-09-21 00:30:00,278.23,284.0,A,65
2023-09-21 01:00:00,271.66,277.27,A,65
2023-09-21 01:30:00,283.82,289.71,A,65
2023-09-21 02:00:00,279.06,284.79,A,65
2023-09-21 02:30:00,279.07,284.81,A,65
2023-09-21 03:00:00,283.79,289.65,A,65
2023-09-21 03:30:00,279.04,284.79,A,65
2023-09-21 04:00:00,279.36,285.11,A,65
2023-09-21 04:30:00,276.11,281.81,A,65
2023-09-21 05:00:00,279.25,285.0,A,65
2023-09-21 05:30:00,284.53,290.43,A,65
2023-09-21 06:00:00,279.13,284.87,A,65
2023-09-21 06:30:00,276.39,282.19,A,65
2023-09-21 07:00:00,273.52,279.11,A,65
2023-09-21 07:30:00,276.17,281.98,A,65
2023-09-21 08:00:00,280.58,286.38,A,65
2023-09-21 08:30:00,275.99,281.78,A,65
2023-09-21 09:00:00,273.33,279.05,A,65
2023-09-21 09:30:00,271.52,277.09,A,65
2023-09-21 10:00:00,279.11,284.9,A,65
2023-09-21 10:30:00,279.13,284.88,A,65
2023-09-21 11:00:00,279.08,284.85,A,65
2023-09-21 11:30:00,279.1,284.85,A,65
2023-09-21 12:00:00,279.05,284.79,A,65
2023-09-21 12:30:00,279.1,284.89,A,65
2023-09-21 13:00:00,276.8,282.52,A,65
2023-09-21 13:30:00,277.82,283.57,A,65
2023-09-21 14:00:00,279.04,284.81,A,65
2023-09-21 14:30:00,278.88,284.58,A,65
2023-09-21 15:00:00,273.23,279.01,A,65
2023-09-21 15:30:00,278.0,283.72,A,65
2023-09-21 16:00:00,275.78,281.55,A,65
2023-09-21 16:30:00,277.28,283.06,A,65
2023-09-21 17:00:00,277.08,282.75,A,65
2023-09-21 17:30:00,279.19,285.03,A,65
2023-09-21 18:00:00,278.97,284.67,A,65
2023-09-21 18:30:00,278.84,283.86,A,65
2023-09-21 19:00:00,277.99,263.66,A,65
2023-09-21 19:30:00,279.23,258.54,A,65
2023-09-21 20:00:00,279.08,284.77,A,65
2023-09-21 20:30:00,279.11,284.81,A,65
2023-09-21 21:00:00,279.11,284.94,A,65
2023-09-21 21:30:00,279.03,284.72,A,65
2023-09-21 22:00:00,279.17,284.97,A,65
2023-09-21 22:30:00,279.01,284.75,A,65
2023-09-21 23:00:00,279.02,284.77,A,65
2023-09-21 23:30:00,278.72,284.49,A,65
2023-09-22 00:00:00,275.83,281.56,A,65
2023-09-22 00:30:00,278.88,284.65,A,65
2023-09-22 01:00:00,279.13,284.87,A,65
2023-09-22 01:30:00,279.03,284.81,A,65
2023-09-22 02:00:00,275.66,281.44,A,65
2023-09-22 02:30:00,279.02,284.77,A,65
2023-09-22 03:00:00,279.01,284.73,A,65
2023-09-22 03:30:00,279.19,285.01,A,65
2023-09-22 04:00:00,278.98,284.66,A,65
2023-09-22 04:30:00,279.22,285.06,A,65
2023-09-22 05:00:00,273.22,278.93,A,65
2023-09-22 05:30:00,278.88,284.79,A,65
2023-09-22 06:00:00,280.19,286.05,A,65
2023-09-22 06:30:00,279.09,284.84,A,65
2023-09-22 07:00:00,279.06,284.8,A,65
2023-09-22 07:30:00,275.9,281.69,A,65
2023-09-22 08:00:00,283.32,289.11,A,65
2023-09-22 08:30:00,280.21,286.12,A,65
2023-09-22 09:00:00,275.22,280.83,A,65
2023-09-22 09:30:00,274.62,280.27,A,65
2023-09-22 10:00:00,276.7,282.46,A,65
2023-09-22 10:30:00,271.97,277.73,A,65
2023-09-22 11:00:00,271.59,277.35,A,65
2023-09-22 11:30:00,278.25,283.95,A,65
2023-09-22 12:00:00,279.15,284.96,A,65
2023-09-22 12:30:00,276.13,281.87,A,65
2023-09-22 13:00:00,277.09,282.86,A,65
2023-09-22 13:30:00,278.01,283.82,A,65
2023-09-22 14:00:00,279.25,284.99,A,65
2023-09-22 14:30:00,279.86,285.64,A,65
2023-09-22 15:00:00,279.04,284.75,A,65
2023-09-22 15:30:00,279.07,284.78,A,65
2023-09-22 16:00:00,276.58,282.38,A,65
2023-09-22 16:30:00,277.98,283.69,A,65
2023-09-22 17:00:00,281.19,287.14,A,65
2023-09-22 17:30:00,279.07,284.74,A,65
2023-09-22 18:00:00,279.14,284.93,A,65
2023-09-22 18:30:00,278.73,284.53,A,65
2023-09-22 19:00:00,275.86,281.61,A,65
2023-09-22 19:30:00,279.17,284.93,A,65
2023-09-22 20:00:00,275.87,281.67,A,65
2023-09-22 20:30:00,277.71,277.03,A,65
2023-09-22 21:00:00,275.46,268.9,A,65
2023-09-22 21:30:00,280.2,286.03,A,65
2023-09-22 22:00:00,278.0,283.67,A,65
2023-09-22 22:30:00,273.69,279.47,A,65
2023-09-22 23:00:00,276.45,282.21,A,65
2023-09-22 23:30:00,277.4,283.12,A,65
2023-09-23 00:00:00,279.21,285.01,A,65
2023-09-23 00:30:00,278.63,284.28,A,65
2023-09-23 01:00:00,276.68,282.48,A,65
2023-09-23 01:30:00,277.93,283.63,A,65
2023-09-23 02:00:00,284.59,290.17,A,65
2023-09-23 02:30:00,279.19,284.94,A,65
2023-09-23 03:00:00,279.12,284.91,A,65
2023-09-23 03:30:00,277.66,283.4,A,65
2023-09-23 04:00:00,276.98,282.67,A,65
2023-09-23 04:30:00,281.11,287.01,A,65
2023-09-23 05:00:00,278.95,284.64,A,65
2023-09-23 05:30:00,280.16,286.02,A,65
2023-09-23 06:00:00,278.96,284.63,A,65
2023-09-23 06:30:00,279.21,285.04,A,65
2023-09-23 07:00:00,280.77,286.55,A,65
2023-09-23 07:30:00,279.37,285.17,A,65
2023-09-23 08:00:00,279.07,284.81,A,65
2023-09-23 08:30:00,280.12,285.97,A,65
2023-09-23 09:00:00,279.11,284.86,A,65
2023-09-23 09:30:00,279.11,284.87,A,65
2023-09-23 10:00:00,276.8,282.54,A,65
2023-09-23 10:30:00,277.88,283.63,A,65
2023-09-23 11:00:00,279.04,284.86,A,65
2023-09-23 11:30:00,279.15,284.85,A,65
2023-09-23 12:00:00,277.56,283.4,A,65
2023-09-23 12:30:00,277.05,282.72,A,65
2023-09-23 13:00:00,277.15,282.89,A,65
2023-09-23 13:30:00,278.32,284.1,A,65
2023-09-23 14:00:00,275.67,281.44,A,65
2023-09-23 14:30:00,276.41,282.09,A,65
2023-09-23 15:00:00,278.21,284.01,A,65
2023-09-23 15:30:00,279.07,284.79,A,65
2023-09-23 16:00:00,279.07,284.87,A,65
2023-09-23 16:30:00,281.78,287.56,A,65
2023-09-23 17:00:00,277.76,283.64,A,65
2023-09-23 17:30:00,277.12,282.79,A,65
2023-09-23 18:00:00,275.58,281.36,A,65
2023-09-23 18:30:00,279.06,284.83,A,65
2023-09-23 19:00:00,279.12,284.85,A,65
2023-09-23 19:30:00,278.13,283.92,A,65
2023-09-23 20:00:00,273.93,279.66,A,65
2023-09-23 20:30:00,278.14,283.97,A,65
2023-09-23 21:00:00,279.04,284.69,A,65
2023-09-23 21:30:00,279.1,284.93,A,65
2023-09-23 22:00:00,278.9,284.6,A,65
2023-09-23 22:30:00,275.71,281.47,A,65
2023-09-23 23:00:00,279.03,284.82,A,65
2023-09-23 23:30:00,277.19,282.91,A,65
2023-09-24 00:00:00,277.33,283.03,A,65
2023-09-24 00:30:00,278.34,282.11,A,65
2023-09-24 01:00:00,270.71,261.93,A,65
2023-09-24 01:30:00,275.79,273.28,A,65
2023-09-24 02:00:00,279.17,284.96,A,65
2023-09-24 02:30:00,283.63,289.4,A,65
2023-09-24 03:00:00,280.15,285.98,A,65
2023-09-24 03:30:00,280.24,285.96,A,65
2023-09-24 04:00:00,279.31,285.08,A,65
2023-09-24 04:30:00,275.11,280.91,A,65
2023-09-24 05:00:00,283.56,289.33,A,65
2023-09-24 05:30:00,283.93,289.86,A,65
2023-09-24 06:00:00,274.33,279.94,A,65
2023-09-24 06:30:00,279.24,285.08,A,65
2023-09-24 07:00:00,278.91,284.62,A,65
2023-09-24 07:30:00,279.25,285.08,A,65
2023-09-24 08:00:00,278.96,284.63,A,65
2023-09-24 08:30:00,279.13,284.95,A,65
2023-09-24 09:00:00,279.08,284.83,A,65
2023-09-24 09:30:00,271.27,276.91,A,65
2023-09-24 10:00:00,275.27,281.07,A,65
2023-09-24 10:30:00,279.04,284.76,A,65
2023-09-24 11:00:00,279.05,284.86,A,65
2023-09-24 11:30:00,275.58,281.31,A,65
2023-09-24 12:00:00,279.09,284.92,A,65
2023-09-24 12:30:00,279.15,284.85,A,65
2023-09-24 13:00:00,279.05,284.89,A,65
2023-09-24 13:30:00,279.01,284.69,A,65
2023-09-24 14:00:00,279.11,284.91,A,65
2023-09-24 14:30:00,279.11,284.83,A,65
2023-09-24 15:00:00,279.09,284.84,A,65
2023-09-24 15:30:00,279.02,284.8,A,65
2023-09-24 16:00:00,279.07,284.76,A,65
2023-09-24 16:30:00,279.1,284.89,A,65
2023-09-24 17:00:00,279.08,284.81,A,65
2023-09-24 17:30:00,279.33,285.13,A,65
2023-09-24 18:00:00,279.27,285.09,A,65
2023-09-24 18:30:00,279.02,284.74,A,65
2023-09-24 19:00:00,279.24,285.06,A,65
2023-09-24 19:30:00,279.24,285.11,A,65
2023-09-24 20:00:00,279.03,284.73,A,65
2023-09-24 20:30:00,279.1,284.89,A,65
2023-09-24 21:00:00,278.79,284.5,A,65
2023-09-24 21:30:00,278.91,284.76,A,65
2023-09-24 22:00:00,279.1,284.85,A,65
2023-09-24 22:30:00,278.89,284.72,A,65
2023-09-24 23:00:00,273.45,278.48,A,65
2023-09-24 23:30:00,245.39,279.62,A,65
2023-09-25 00:00:00,216.18,280.72,A,65
2023-09-25 00:30:00,252.46,261.75,A,65
2023-09-25 01:00:00,233.03,270.48,A,65
2023-09-25 01:30:00,234.76,281.52,A,65
2023-09-25 02:00:00,271.81,245.7,A,65
2023-09-25 02:30:00,264.02,240.71,A,65
2023-09-25 03:00:00,229.66,260.84,A,65
2023-09-25 03:30:00,275.79,258.47,A,65
2023-09-25 04:00:00,279.02,284.77,A,65
2023-09-25 04:30:00,283.79,289.68,A,65
2023-09-25 05:00:00,283.88,289.67,A,65
2023-09-25 05:30:00,275.24,280.92,A,65
2023-09-25 06:00:00,274.35,279.97,A,65
2023-09-25 06:30:00,279.24,285.13,A,65
2023-09-25 07:00:00,282.74,288.55,A,65
2023-09-25 07:30:00,281.06,286.87,A,65
2023-09-25 08:00:00,274.62,280.29,A,65
2023-09-25 08:30:00,279.97,285.77,A,65
2023-09-25 09:00:00,279.15,284.97,A,65
2023-09-25 09:30:00,274.65,280.25,A,65
2023-09-25 10:00:00,277.39,283.25,A,65
2023-09-25 10:30:00,278.02,283.71,A,65
2023-09-25 11:00:00,279.22,285.13,A,65
2023-09-25 11:30:00,278.75,284.47,A,65
2023-09-25 12:00:00,275.97,281.76,A,65
2023-09-25 12:30:00,278.98,284.72,A,65
2023-09-25 13:00:00,279.22,285.05,A,65
2023-09-25 13:30:00,278.98,284.65,A,65
2023-09-25 14:00:00,277.9,283.75,A,65
2023-09-25 14:30:00,276.78,282.5,A,65
2023-09-25 15:00:00,281.34,287.44,A,65
2023-09-25 15:30:00,279.9,285.25,A,65
2023-09-25 16:00:00,280.19,285.95,A,65
2023-09-25 16:30:00,279.03,284.75,A,65
2023-09-25 17:00:00,279.06,284.82,A,65
2023-09-25 17:30:00,279.16,284.93,A,65
2023-09-25 18:00:00,279.04,284.76,A,65
2023-09-25 18:30:00,279.08,284.86,A,65
2023-09-25 19:00:00,276.96,282.69,A,65
2023-09-25 19:30:00,277.64,283.44,A,65
2023-09-25 20:00:00,279.14,284.9,A,65
2023-09-25 20:30:00,279.24,285.11,A,65
2023-09-25 21:00:00,277.6,283.47,A,65
2023-09-25 21:30:00,277.18,282.99,A,65
2023-09-25 22:00:00,279.06,284.79,A,65
2023-09-25 22:30:00,279.06,284.78,A,65
2023-09-25 23:00:00,279.09,284.84,A,65
2023-09-25 23:30:00,279.12,284.86,A,65
2023-09-26 00:00:00,278.85,284.55,A,65
2023-09-26 00:30:00,275.28,280.97,A,65
2023-09-26 01:00:00,283.71,289.56,A,65
2023-09-26 01:30:00,279.05,284.77,A,65
2023-09-26 02:00:00,276.14,281.89,A,65
2023-09-26 02:30:00,278.23,284.02,A,65
2023-09-26 03:00:00,280.01,285.87,A,65
2023-09-26 03:30:00,247.25,285.54,A,65
2023-09-26 04:00:00,238.75,285.14,A,65
2023-09-26 04:30:00,248.35,284.13,A,65
2023-09-26 05:00:00,277.55,283.91,A,65
2023-09-26 05:30:00,276.52,282.33,A,65
2023-09-26 06:00:00,283.69,289.59,A,65
2023-09-26 06:30:00,274.44,280.06,A,65
2023-09-26 07:00:00,274.47,280.16,A,65
2023-09-26 07:30:00,283.73,289.52,A,65
2023-09-26 08:00:00,279.08,284.88,A,65
2023-09-26 08:30:00,274.43,280.08,A,65
2023-09-26 09:00:00,279.07,284.8,A,65
2023-09-26 09:30:00,279.18,284.99,A,65
2023-09-26 10:00:00,280.04,285.88,A,65
2023-09-26 10:30:00,280.56,286.35,A,65
2023-09-26 11:00:00,276.62,282.4,A,65
2023-09-26 11:30:00,278.54,284.35,A,65
2023-09-26 12:00:00,279.12,284.89,A,65
2023-09-26 12:30:00,279.07,284.84,A,65
2023-09-26 13:00:00,279.45,285.2,A,65
2023-09-26 13:30:00,279.92,285.74,A,65
2023-09-26 14:00:00,278.95,284.72,A,65
2023-09-26 14:30:00,279.22,285.02,A,65
2023-09-26 15:00:00,278.96,284.61,A,65
2023-09-26 15:30:00,279.16,285.05,A,65
2023-09-26 16:00:00,279.66,285.38,A,65
2023-09-26 16:30:00,280.52,286.38,A,65
2023-09-26 17:00:00,279.13,284.89,A,65
2023-09-26 17:30:00,278.97,284.68,A,65
2023-09-26 18:00:00,279.21,285.02,A,65
2023-09-26 18:30:00,279.03,284.71,A,65
2023-09-26 19:00:00,279.18,285.03,A,65
2023-09-26 19:30:00,279.04,284.71,A,65
2023-09-26 20:00:00,279.1,284.96,A,65
2023-09-26 20:30:00,279.11,284.82,A,65
2023-09-26 21:00:00,279.17,285.03,A,65
2023-09-26 21:30:00,278.76,284.57,A,65
